person_id;origin;destination;mode
34831_1;work;home;
34831_2;home;work;
34831_2;work;home;
34832_1;home;secondary;
34832_1;secondary;home;
34833_1;home;work;
34833_1;work;home;
34833_2;home;work;
34833_2;work;home;
34834_1;home;secondary;
34834_1;secondary;home;
34834_2;home;secondary;
34834_2;secondary;home;
34835_1;home;work;
34835_1;work;home;
34835_2;home;work;
34835_2;work;home;
34836_1;home;work;
34836_1;work;home;
34836_2;home;work;
34836_2;work;home;
34837_1;home;work;
34837_1;work;home;
34837_2;home;secondary;
34837_2;secondary;home;
34838_1;home;work;
34838_1;work;home;
34838_2;home;work;
34838_2;work;home;
34839_1;home;secondary;
34839_1;secondary;home;
3483_1;home;work;
3483_1;work;home;
34840_1;home;work;
34840_1;work;home;
34840_2;home;secondary;
34840_2;secondary;home;
34841_1;home;work;
34841_1;work;home;
34841_2;home;work;
34841_2;work;home;
34842_1;home;secondary;
34842_1;secondary;home;
34842_2;home;work;
34842_2;work;home;
34843_1;home;work;
34843_1;work;home;
34844_1;home;secondary;
34844_1;secondary;home;
34845_1;home;work;
34845_1;work;home;
34845_2;home;work;
34845_2;work;home;
34846_1;home;secondary;
34846_1;secondary;home;
34846_2;home;secondary;
34846_2;secondary;home;
34847_1;home;secondary;
34847_1;secondary;home;
34847_2;home;secondary;
34847_2;secondary;home;
34848_1;home;work;
34848_1;work;home;
34849_1;home;work;
34849_1;work;home;
3484_1;home;work;
3484_1;work;home;
3484_2;home;secondary;
3484_2;secondary;home;
34850_1;home;work;
34850_1;work;home;
34850_2;home;secondary;
34850_2;secondary;home;
34850_3;home;secondary;
34850_3;secondary;home;
34851_1;home;work;
34851_1;work;home;
34851_2;home;work;
34851_2;work;home;
34852_1;home;work;
34852_1;work;home;
34852_2;home;work;
34852_2;work;home;
34853_1;home;secondary;
34853_1;secondary;home;
34854_1;home;work;
34854_1;work;home;
34854_2;home;secondary;
34854_2;secondary;home;
34855_1;home;work;
34855_1;work;home;
34855_2;home;secondary;
34855_2;secondary;home;
34856_1;home;secondary;
34856_1;secondary;home;
34856_2;home;secondary;
34856_2;secondary;home;
34857_1;home;secondary;
34857_1;secondary;home;
34857_2;home;secondary;
34857_2;secondary;home;
34858_1;home;work;
34858_1;work;home;
34858_2;home;work;
34858_2;work;home;
34859_1;home;secondary;
34859_1;secondary;home;
3485_1;home;work;
3485_1;work;home;
3485_2;home;work;
3485_2;work;home;
34860_1;home;work;
34860_1;work;home;
34860_2;home;work;
34860_2;work;home;
34860_3;home;work;
34860_3;work;home;
34861_1;home;secondary;
34861_1;secondary;home;
34861_2;home;work;
34861_2;work;home;
34862_1;home;work;
34862_1;work;home;
34862_2;home;work;
34862_2;work;home;
34863_1;home;work;
34863_1;work;home;
34863_3;home;secondary;
34863_3;secondary;home;
34864_1;home;work;
34864_1;work;home;
34865_1;home;work;
34865_1;work;home;
34865_2;home;work;
34865_2;work;home;
34866_1;home;work;
34866_1;work;home;
34866_2;home;work;
34866_2;work;home;
34867_1;home;work;
34867_1;work;home;
34867_2;home;secondary;
34867_2;secondary;home;
34867_3;home;secondary;
34867_3;secondary;home;
34868_1;home;work;
34868_1;work;home;
34868_2;home;work;
34868_2;work;home;
34869_1;home;work;
34869_1;work;home;
3486_1;home;work;
3486_1;work;home;
3486_2;home;secondary;
3486_2;secondary;home;
3486_3;home;work;
3486_3;work;home;
34870_1;home;work;
34870_1;work;home;
34871_1;home;secondary;
34871_1;secondary;home;
34872_1;home;work;
34872_1;work;home;
34873_1;home;work;
34873_1;work;home;
34873_2;home;secondary;
34873_2;secondary;home;
34874_1;home;work;
34874_1;work;home;
34874_2;home;work;
34874_2;work;home;
34875_1;home;work;
34875_1;work;home;
34876_1;home;secondary;
34876_1;secondary;home;
34876_2;home;work;
34876_2;work;home;
34876_3;home;work;
34876_3;work;home;
34877_1;home;work;
34877_1;work;home;
34878_1;home;work;
34878_1;work;home;
34878_2;home;work;
34878_2;work;home;
34879_1;home;work;
34879_1;work;home;
34879_2;home;work;
34879_2;work;home;
34879_3;home;work;
34879_3;work;home;
3487_1;home;work;
3487_1;work;home;
34880_1;home;secondary;
34880_1;secondary;home;
34880_2;home;secondary;
34880_2;secondary;home;
34881_1;home;work;
34881_1;work;home;
34881_2;home;work;
34881_2;work;home;
34882_1;home;work;
34882_1;work;home;
34883_1;home;work;
34883_1;work;home;
34883_2;home;work;
34883_2;work;home;
34884_1;home;work;
34884_1;work;home;
34884_2;home;work;
34884_2;work;home;
34885_1;home;secondary;
34885_1;secondary;home;
34885_2;home;secondary;
34885_2;secondary;home;
34885_3;home;work;
34885_3;work;home;
34886_1;home;work;
34886_1;work;home;
34886_2;home;secondary;
34886_2;secondary;home;
34887_1;home;work;
34887_1;work;home;
34888_1;home;work;
34888_1;work;home;
34888_2;home;secondary;
34888_2;secondary;home;
34889_1;home;work;
34889_1;work;home;
34889_2;home;work;
34889_2;work;home;
3488_1;home;work;
3488_1;work;home;
3488_2;home;secondary;
3488_2;secondary;home;
34890_1;home;work;
34890_1;work;home;
34890_2;home;work;
34890_2;work;home;
34891_1;home;work;
34891_1;work;home;
34891_2;home;work;
34891_2;work;home;
34892_1;home;work;
34892_1;work;home;
34892_2;home;work;
34892_2;work;home;
34893_1;home;secondary;
34893_1;secondary;home;
34893_2;home;secondary;
34893_2;secondary;home;
34894_1;home;work;
34894_1;work;home;
34894_2;home;work;
34894_2;work;home;
34895_1;home;work;
34895_1;work;home;
34895_2;home;work;
34895_2;work;home;
34896_1;home;work;
34896_1;work;home;
34896_2;home;work;
34896_2;work;home;
34896_3;home;work;
34896_3;work;home;
34897_1;home;work;
34897_1;work;home;
34898_1;home;work;
34898_1;work;home;
34898_2;home;secondary;
34898_2;secondary;home;
34899_1;home;secondary;
34899_1;secondary;home;
34899_2;home;secondary;
34899_2;secondary;home;
3489_1;home;work;
3489_1;work;home;
348_1;home;work;
348_1;work;home;
34900_1;home;secondary;
34900_1;secondary;home;
34900_2;home;secondary;
34900_2;secondary;home;
34901_1;home;secondary;
34901_1;secondary;home;
34902_1;home;secondary;
34902_1;secondary;home;
34902_2;home;work;
34902_2;work;home;
34903_1;home;secondary;
34903_1;secondary;home;
34903_2;home;secondary;
34903_2;secondary;home;
34904_1;home;work;
34904_1;work;home;
34904_2;home;work;
34904_2;work;home;
34905_1;home;secondary;
34905_1;secondary;home;
34906_1;home;work;
34906_1;work;home;
34906_2;home;work;
34906_2;work;home;
34907_1;home;secondary;
34907_1;secondary;home;
34908_1;home;secondary;
34908_1;secondary;home;
34908_2;home;work;
34908_2;work;home;
34909_1;home;work;
34909_1;work;home;
34909_2;home;work;
34909_2;work;home;
3490_1;home;secondary;
3490_1;secondary;home;
3490_2;home;secondary;
3490_2;secondary;home;
34910_1;home;work;
34910_1;work;home;
34910_2;home;work;
34910_2;work;home;
34911_1;home;work;
34911_1;work;home;
34912_1;home;work;
34912_1;work;home;
34912_2;home;work;
34912_2;work;home;
34913_1;home;work;
34913_1;work;home;
34913_2;home;work;
34913_2;work;home;
34913_3;home;work;
34913_3;work;home;
34913_4;home;work;
34913_4;work;home;
34914_1;home;work;
34914_1;work;home;
34915_1;home;work;
34915_1;work;home;
34916_1;home;work;
34916_1;work;home;
34916_2;home;work;
34916_2;work;home;
34917_1;home;secondary;
34917_1;secondary;home;
34917_2;home;secondary;
34917_2;secondary;home;
34918_1;home;secondary;
34918_1;secondary;home;
34919_1;home;work;
34919_1;work;home;
34919_2;home;secondary;
34919_2;secondary;home;
3491_1;home;work;
3491_1;work;home;
3491_3;home;work;
3491_3;work;home;
34920_1;home;work;
34920_1;work;home;
34921_1;home;work;
34921_1;work;home;
34921_2;home;work;
34921_2;work;home;
34922_1;home;secondary;
34922_1;secondary;home;
34922_2;home;secondary;
34922_2;secondary;home;
34923_1;home;work;
34923_1;work;home;
34923_2;home;work;
34923_2;work;home;
34923_3;home;work;
34923_3;work;home;
34924_1;home;secondary;
34924_1;secondary;home;
34925_1;home;work;
34925_1;work;home;
34925_2;home;work;
34925_2;work;home;
34926_1;home;secondary;
34926_1;secondary;home;
34926_2;home;work;
34926_2;work;home;
34926_5;home;secondary;
34926_5;secondary;home;
34927_1;home;work;
34927_1;work;home;
34928_1;home;secondary;
34928_1;secondary;home;
34928_2;home;secondary;
34928_2;secondary;home;
34929_1;home;secondary;
34929_1;secondary;home;
3492_1;home;work;
3492_1;work;home;
34930_1;home;secondary;
34930_1;secondary;home;
34931_1;home;work;
34931_1;work;home;
34931_2;home;work;
34931_2;work;home;
34932_1;home;work;
34932_1;work;home;
34932_2;home;work;
34932_2;work;home;
34933_1;home;work;
34933_1;work;home;
34933_2;home;work;
34933_2;work;home;
34934_1;home;work;
34934_1;work;home;
34935_1;home;work;
34935_1;work;home;
34935_2;home;work;
34935_2;work;home;
34936_1;home;work;
34936_1;work;home;
34937_1;home;work;
34937_1;work;home;
34937_2;home;secondary;
34937_2;secondary;home;
34938_1;home;work;
34938_1;work;home;
34938_2;home;work;
34938_2;work;home;
34939_1;home;secondary;
34939_1;secondary;home;
3493_1;home;work;
3493_1;work;home;
34940_1;home;work;
34940_1;work;home;
34940_2;home;work;
34940_2;work;home;
34941_1;home;secondary;
34941_1;secondary;home;
34942_1;home;work;
34942_1;work;home;
34943_1;home;secondary;
34943_1;secondary;home;
34943_2;home;secondary;
34943_2;secondary;home;
34943_3;home;secondary;
34943_3;secondary;home;
34944_1;home;secondary;
34944_1;secondary;home;
34944_2;home;secondary;
34944_2;secondary;home;
34945_1;home;work;
34945_1;work;home;
34945_2;home;work;
34945_2;work;home;
34946_1;home;work;
34946_1;work;home;
34947_1;home;work;
34947_1;work;home;
34947_2;home;work;
34947_2;work;home;
34947_3;home;work;
34947_3;work;home;
34948_1;home;secondary;
34948_1;secondary;home;
34949_1;home;secondary;
34949_1;secondary;home;
34949_2;home;secondary;
34949_2;secondary;home;
3494_1;home;work;
3494_1;work;home;
34950_1;home;work;
34950_1;work;home;
34951_1;home;work;
34951_1;work;home;
34952_1;home;work;
34952_1;work;home;
34952_2;home;secondary;
34952_2;secondary;home;
34953_1;home;work;
34953_1;work;home;
34953_4;home;work;
34953_4;work;home;
34954_1;home;work;
34954_1;work;home;
34954_2;home;secondary;
34954_2;secondary;home;
34954_3;home;work;
34954_3;work;home;
34954_4;home;work;
34954_4;work;home;
34955_1;home;secondary;
34955_1;secondary;home;
34955_2;home;secondary;
34955_2;secondary;home;
34956_1;home;work;
34956_1;work;home;
34956_2;home;work;
34956_2;work;home;
34957_1;home;work;
34957_1;work;home;
34957_2;home;secondary;
34957_2;secondary;home;
34958_1;home;work;
34958_1;work;home;
34958_2;home;secondary;
34958_2;secondary;home;
34959_1;home;work;
34959_1;work;home;
34959_2;home;secondary;
34959_2;secondary;home;
34959_3;home;secondary;
34959_3;secondary;home;
34959_4;home;work;
34959_4;work;home;
3495_1;home;work;
3495_1;work;home;
3495_2;home;work;
3495_2;work;home;
3495_3;home;work;
3495_3;work;home;
34960_1;home;work;
34960_1;work;home;
34961_1;home;secondary;
34961_1;secondary;home;
34961_2;home;secondary;
34961_2;secondary;home;
34962_1;home;work;
34962_1;work;home;
34962_2;home;work;
34962_2;work;home;
34963_1;home;secondary;
34963_1;secondary;home;
34963_2;home;secondary;
34963_2;secondary;home;
34964_1;home;work;
34964_1;work;home;
34965_1;home;secondary;
34965_1;secondary;home;
34965_2;home;secondary;
34965_2;secondary;home;
34966_1;home;secondary;
34966_1;secondary;home;
34966_2;home;secondary;
34966_2;secondary;home;
34967_1;home;work;
34967_1;work;home;
34968_1;home;secondary;
34968_1;secondary;home;
34969_1;home;work;
34969_1;work;home;
3496_1;home;work;
3496_1;work;home;
34970_1;home;work;
34970_1;work;home;
34970_2;home;work;
34970_2;work;home;
34971_1;home;work;
34971_1;work;home;
34971_2;home;secondary;
34971_2;secondary;home;
34972_1;home;work;
34972_1;work;home;
34972_2;home;work;
34972_2;work;home;
34973_1;home;secondary;
34973_1;secondary;home;
34974_1;home;secondary;
34974_1;secondary;home;
34974_2;home;secondary;
34974_2;secondary;home;
34975_1;home;secondary;
34975_1;secondary;home;
34975_2;home;secondary;
34975_2;secondary;home;
34976_1;home;work;
34976_1;work;home;
34976_2;home;work;
34976_2;work;home;
34977_1;home;secondary;
34977_1;secondary;home;
34978_1;home;secondary;
34978_1;secondary;home;
34979_1;home;secondary;
34979_1;secondary;home;
34979_2;home;work;
34979_2;work;home;
3497_1;home;secondary;
3497_1;secondary;home;
34980_1;home;work;
34980_1;work;home;
34981_1;home;secondary;
34981_1;secondary;home;
34981_2;home;work;
34981_2;work;home;
34982_1;home;work;
34982_1;work;home;
34982_2;home;work;
34982_2;work;home;
34983_1;home;work;
34983_1;work;home;
34983_2;home;work;
34983_2;work;home;
34984_1;home;work;
34984_1;work;home;
34985_1;home;work;
34985_1;work;home;
34985_2;home;secondary;
34985_2;secondary;home;
34985_3;home;work;
34985_3;work;home;
34986_1;home;secondary;
34986_1;secondary;home;
34986_2;home;secondary;
34986_2;secondary;home;
34987_1;home;work;
34987_1;work;home;
34988_1;home;work;
34988_1;work;home;
34988_2;home;secondary;
34988_2;secondary;home;
34989_1;home;work;
34989_1;work;home;
34989_2;home;work;
34989_2;work;home;
3498_1;home;work;
3498_1;work;home;
34990_1;home;work;
34990_1;work;home;
34990_2;home;work;
34990_2;work;home;
34991_1;home;secondary;
34991_1;secondary;home;
34992_1;home;secondary;
34992_1;secondary;home;
34992_2;home;secondary;
34992_2;secondary;home;
34993_1;home;work;
34993_1;work;home;
34993_2;home;work;
34993_2;work;home;
34994_1;home;secondary;
34994_1;secondary;home;
34994_2;home;secondary;
34994_2;secondary;home;
34995_1;home;work;
34995_1;work;home;
34995_2;home;work;
34995_2;work;home;
34996_1;home;secondary;
34996_1;secondary;home;
34997_1;home;secondary;
34997_1;secondary;home;
34997_2;home;secondary;
34997_2;secondary;home;
34998_1;home;work;
34998_1;work;home;
34999_1;home;secondary;
34999_1;secondary;home;
34999_2;home;work;
34999_2;work;home;
34999_3;home;secondary;
34999_3;secondary;home;
3499_1;home;work;
3499_1;work;home;
3499_2;home;work;
3499_2;work;home;
349_1;home;work;
349_1;work;home;
34_1;home;secondary;
34_1;secondary;home;
35000_1;home;work;
35000_1;work;home;
35000_2;home;work;
35000_2;work;home;
35001_1;home;secondary;
35001_1;secondary;home;
35001_2;home;work;
35001_2;work;home;
35002_1;home;secondary;
35002_1;secondary;home;
35002_2;home;secondary;
35002_2;secondary;home;
35003_1;home;secondary;
35003_1;secondary;home;
35003_2;home;secondary;
35003_2;secondary;home;
35004_1;home;work;
35004_1;work;home;
35005_1;home;secondary;
35005_1;secondary;home;
35005_2;home;work;
35005_2;work;home;
35005_3;home;secondary;
35005_3;secondary;home;
35006_1;home;secondary;
35006_1;secondary;home;
35006_2;home;secondary;
35006_2;secondary;home;
35007_1;home;work;
35007_1;work;home;
35007_2;home;work;
35007_2;work;home;
35008_1;home;secondary;
35008_1;secondary;home;
35009_1;home;work;
35009_1;work;home;
3500_1;home;work;
3500_1;work;home;
35010_1;home;work;
35010_1;work;home;
35010_3;home;work;
35010_3;work;home;
35010_4;home;work;
35010_4;work;home;
35011_1;home;work;
35011_1;work;home;
35012_1;home;secondary;
35012_1;secondary;home;
35013_1;home;work;
35013_1;work;home;
35014_1;home;secondary;
35014_1;secondary;home;
35014_2;home;secondary;
35014_2;secondary;home;
35015_1;home;work;
35015_1;work;home;
35015_2;home;work;
35015_2;work;home;
35016_1;home;work;
35016_1;work;home;
35016_2;home;work;
35016_2;work;home;
35016_3;home;secondary;
35016_3;secondary;home;
35017_1;home;secondary;
35017_1;secondary;home;
35017_2;home;secondary;
35017_2;secondary;home;
35018_1;home;work;
35018_1;work;home;
35019_1;home;work;
35019_1;work;home;
35019_2;home;work;
35019_2;work;home;
3501_1;home;work;
3501_1;work;home;
3501_6;home;work;
3501_6;work;home;
35020_1;home;work;
35020_1;work;home;
35020_2;home;secondary;
35020_2;secondary;home;
35021_1;home;secondary;
35021_1;secondary;home;
35021_2;home;work;
35021_2;work;home;
35022_1;home;work;
35022_1;work;home;
35022_2;home;work;
35022_2;work;home;
35023_1;home;secondary;
35023_1;secondary;home;
35024_1;home;work;
35024_1;work;home;
35024_2;home;work;
35024_2;work;home;
35025_1;home;work;
35025_1;work;home;
35025_2;home;secondary;
35025_2;secondary;home;
35026_1;home;secondary;
35026_1;secondary;home;
35026_2;home;secondary;
35026_2;secondary;home;
35027_1;home;work;
35027_1;work;home;
35027_2;home;work;
35027_2;work;home;
35028_1;home;work;
35028_1;work;home;
35029_1;home;work;
35029_1;work;home;
35029_2;home;work;
35029_2;work;home;
3502_1;home;work;
3502_1;work;home;
3502_2;home;work;
3502_2;work;home;
35030_1;home;work;
35030_1;work;home;
35030_2;home;work;
35030_2;work;home;
35031_1;home;work;
35031_1;work;home;
35031_3;home;work;
35031_3;work;home;
35032_1;home;work;
35032_1;work;home;
35032_2;home;work;
35032_2;work;home;
35033_1;home;secondary;
35033_1;secondary;home;
35034_1;home;work;
35034_1;work;home;
35034_2;home;work;
35034_2;work;home;
35035_1;home;work;
35035_1;work;home;
35035_2;home;work;
35035_2;work;home;
35036_1;home;secondary;
35036_1;secondary;home;
35037_1;home;work;
35037_1;work;home;
35038_1;home;work;
35038_1;work;home;
35039_1;home;secondary;
35039_1;secondary;home;
3503_1;home;secondary;
3503_1;secondary;home;
3503_2;home;work;
3503_2;work;home;
35040_1;home;secondary;
35040_1;secondary;home;
35040_2;home;secondary;
35040_2;secondary;home;
35041_1;home;work;
35041_1;work;home;
35042_1;home;work;
35042_1;work;home;
35042_2;home;work;
35042_2;work;home;
35043_1;home;work;
35043_1;work;home;
35044_1;home;work;
35044_1;work;home;
35044_2;home;secondary;
35044_2;secondary;home;
35044_3;home;secondary;
35044_3;secondary;home;
35045_1;home;secondary;
35045_1;secondary;home;
35045_2;home;secondary;
35045_2;secondary;home;
35046_1;home;secondary;
35046_1;secondary;home;
35047_1;home;work;
35047_1;work;home;
35047_2;home;secondary;
35047_2;secondary;home;
35048_1;home;secondary;
35048_1;secondary;home;
35048_2;home;work;
35048_2;work;home;
35049_1;home;work;
35049_1;work;home;
35049_2;home;work;
35049_2;work;home;
35049_3;home;work;
35049_3;work;home;
3504_1;home;work;
3504_1;work;home;
3504_2;home;work;
3504_2;work;home;
3504_3;home;work;
3504_3;work;home;
35050_1;home;work;
35050_1;work;home;
35050_2;home;secondary;
35050_2;secondary;home;
35051_1;home;work;
35051_1;work;home;
35051_2;home;work;
35051_2;work;home;
35052_1;home;work;
35052_1;work;home;
35052_2;home;work;
35052_2;work;home;
35052_3;home;secondary;
35052_3;secondary;home;
35053_1;home;work;
35053_1;work;home;
35053_2;home;work;
35053_2;work;home;
35054_1;home;secondary;
35054_1;secondary;home;
35055_1;home;work;
35055_1;work;home;
35055_2;home;secondary;
35055_2;secondary;home;
35056_1;home;work;
35056_1;work;home;
35057_1;home;secondary;
35057_1;secondary;home;
35058_1;home;work;
35058_1;work;home;
35058_2;home;work;
35058_2;work;home;
35059_1;home;work;
35059_1;work;home;
3505_1;home;work;
3505_1;work;home;
35060_1;home;work;
35060_1;work;home;
35060_2;home;work;
35060_2;work;home;
35061_1;home;secondary;
35061_1;secondary;home;
35062_1;home;secondary;
35062_1;secondary;home;
35062_2;home;secondary;
35062_2;secondary;home;
35063_1;home;secondary;
35063_1;secondary;home;
35064_1;home;work;
35064_1;work;home;
35064_2;home;work;
35064_2;work;home;
35065_1;home;work;
35065_1;work;home;
35065_2;home;secondary;
35065_2;secondary;home;
35066_1;home;work;
35066_1;work;home;
35067_1;home;work;
35067_1;work;home;
35067_2;home;secondary;
35067_2;secondary;home;
35068_1;home;work;
35068_1;work;home;
35068_2;home;secondary;
35068_2;secondary;home;
35069_1;home;work;
35069_1;work;home;
3506_1;home;work;
3506_1;work;home;
3506_2;home;secondary;
3506_2;secondary;home;
35070_1;home;secondary;
35070_1;secondary;home;
35070_2;home;secondary;
35070_2;secondary;home;
35071_1;home;work;
35071_1;work;home;
35071_2;home;work;
35071_2;work;home;
35072_1;home;work;
35072_1;work;home;
35072_2;home;work;
35072_2;work;home;
35073_1;home;work;
35073_1;work;home;
35074_1;home;work;
35074_1;work;home;
35075_1;home;work;
35075_1;work;home;
35075_2;home;work;
35075_2;work;home;
35076_1;home;work;
35076_1;work;home;
35076_2;home;secondary;
35076_2;secondary;home;
35077_1;home;work;
35077_1;work;home;
35077_2;home;work;
35077_2;work;home;
35078_1;home;work;
35078_1;work;home;
35078_2;home;work;
35078_2;work;home;
35079_1;home;work;
35079_1;work;home;
35079_2;home;work;
35079_2;work;home;
3507_1;home;work;
3507_1;work;home;
35080_1;home;work;
35080_1;work;home;
35080_2;home;work;
35080_2;work;home;
35081_1;home;secondary;
35081_1;secondary;home;
35081_2;home;secondary;
35081_2;secondary;home;
35082_1;home;work;
35082_1;work;home;
35083_1;home;work;
35083_1;work;home;
35084_1;home;secondary;
35084_1;secondary;home;
35085_1;home;secondary;
35085_1;secondary;home;
35085_2;home;secondary;
35085_2;secondary;home;
35086_1;home;work;
35086_1;work;home;
35086_2;home;work;
35086_2;work;home;
35087_1;home;work;
35087_1;work;home;
35087_2;home;work;
35087_2;work;home;
35088_1;home;work;
35088_1;work;home;
35088_2;home;work;
35088_2;work;home;
35088_3;home;work;
35088_3;work;home;
35089_1;home;work;
35089_1;work;home;
35089_2;home;work;
35089_2;work;home;
3508_1;home;work;
3508_1;work;home;
3508_3;home;work;
3508_3;work;home;
35090_1;home;work;
35090_1;work;home;
35090_2;home;work;
35090_2;work;home;
35091_1;home;work;
35091_1;work;home;
35091_2;home;secondary;
35091_2;secondary;home;
35092_1;home;work;
35092_1;work;home;
35092_2;home;secondary;
35092_2;secondary;home;
35093_1;home;secondary;
35093_1;secondary;home;
35093_2;home;work;
35093_2;work;home;
35094_1;home;work;
35094_1;work;home;
35094_2;home;work;
35094_2;work;home;
35095_1;home;secondary;
35095_1;secondary;home;
35095_2;home;work;
35095_2;work;home;
35096_1;home;work;
35096_1;work;home;
35096_2;home;secondary;
35096_2;secondary;home;
35097_1;home;secondary;
35097_1;secondary;home;
35097_2;home;secondary;
35097_2;secondary;home;
35098_1;home;work;
35098_1;work;home;
35098_2;home;work;
35098_2;work;home;
35099_1;home;work;
35099_1;work;home;
35099_2;home;work;
35099_2;work;home;
35099_3;home;work;
35099_3;work;home;
3509_1;home;work;
3509_1;work;home;
350_1;home;secondary;
350_1;secondary;home;
35100_1;home;secondary;
35100_1;secondary;home;
35101_1;home;secondary;
35101_1;secondary;home;
35101_2;home;secondary;
35101_2;secondary;home;
35102_1;home;secondary;
35102_1;secondary;home;
35102_2;home;secondary;
35102_2;secondary;home;
35103_1;home;secondary;
35103_1;secondary;home;
35104_1;home;secondary;
35104_1;secondary;home;
35105_1;home;secondary;
35105_1;secondary;home;
35106_1;home;work;
35106_1;work;home;
35106_2;home;work;
35106_2;work;home;
35107_1;home;work;
35107_1;work;home;
35107_2;home;secondary;
35107_2;secondary;home;
35108_1;home;secondary;
35108_1;secondary;home;
35108_2;home;work;
35108_2;work;home;
35109_1;home;work;
35109_1;work;home;
35109_2;home;work;
35109_2;work;home;
3510_1;home;work;
3510_1;work;home;
3510_2;home;work;
3510_2;work;home;
35110_1;home;secondary;
35110_1;secondary;home;
35111_1;home;secondary;
35111_1;secondary;home;
35112_1;home;work;
35112_1;work;home;
35113_1;home;secondary;
35113_1;secondary;home;
35113_2;home;secondary;
35113_2;secondary;home;
35114_1;home;work;
35114_1;work;home;
35115_1;home;work;
35115_1;work;home;
35115_2;home;work;
35115_2;work;home;
35116_1;home;work;
35116_1;work;home;
35116_2;home;secondary;
35116_2;secondary;home;
35116_3;home;secondary;
35116_3;secondary;home;
35116_4;home;work;
35116_4;work;home;
35117_1;home;work;
35117_1;work;home;
35117_2;home;work;
35117_2;work;home;
35117_4;home;work;
35117_4;work;home;
35118_1;home;work;
35118_1;work;home;
35119_1;home;secondary;
35119_1;secondary;home;
35119_2;home;secondary;
35119_2;secondary;home;
35119_3;home;secondary;
35119_3;secondary;home;
3511_1;home;work;
3511_1;work;home;
3511_2;home;work;
3511_2;work;home;
35120_1;home;secondary;
35120_1;secondary;home;
35121_1;home;work;
35121_1;work;home;
35121_2;home;secondary;
35121_2;secondary;home;
35122_1;home;secondary;
35122_1;secondary;home;
35122_2;home;work;
35122_2;work;home;
35123_1;home;work;
35123_1;work;home;
35123_2;home;work;
35123_2;work;home;
35123_3;home;work;
35123_3;work;home;
35124_1;home;work;
35124_1;work;home;
35124_2;home;work;
35124_2;work;home;
35125_1;home;work;
35125_1;work;home;
35125_2;home;secondary;
35125_2;secondary;home;
35126_1;home;work;
35126_1;work;home;
35126_2;home;secondary;
35126_2;secondary;home;
35127_1;home;work;
35127_1;work;home;
35128_1;home;work;
35128_1;work;home;
35128_2;home;secondary;
35128_2;secondary;home;
35129_1;home;work;
35129_1;work;home;
35129_2;home;work;
35129_2;work;home;
3512_1;home;work;
3512_1;work;home;
3512_2;home;work;
3512_2;work;home;
35130_1;home;work;
35130_1;work;home;
35130_2;home;work;
35130_2;work;home;
35130_3;home;work;
35130_3;work;home;
35131_1;home;secondary;
35131_1;secondary;home;
35131_2;home;work;
35131_2;work;home;
35132_1;home;work;
35132_1;work;home;
35132_4;home;secondary;
35132_4;secondary;home;
35133_1;home;work;
35133_1;work;home;
35134_1;home;secondary;
35134_1;secondary;home;
35134_2;home;secondary;
35134_2;secondary;home;
35135_1;home;secondary;
35135_1;secondary;home;
35136_1;home;work;
35136_1;work;home;
35136_2;home;work;
35136_2;work;home;
35137_1;home;work;
35137_1;work;home;
35138_1;home;work;
35138_1;work;home;
35138_2;home;work;
35138_2;work;home;
35138_3;home;work;
35138_3;work;home;
35139_1;home;work;
35139_1;work;home;
35139_2;home;work;
35139_2;work;home;
3513_1;home;work;
3513_1;work;home;
3513_2;home;work;
3513_2;work;home;
35140_1;home;secondary;
35140_1;secondary;home;
35141_1;home;work;
35141_1;work;home;
35141_2;home;work;
35141_2;work;home;
35142_1;home;secondary;
35142_1;secondary;home;
35143_1;home;secondary;
35143_1;secondary;home;
35144_1;home;work;
35144_1;work;home;
35144_2;home;work;
35144_2;work;home;
35145_1;home;secondary;
35145_1;secondary;home;
35145_2;home;secondary;
35145_2;secondary;home;
35145_3;home;work;
35145_3;work;home;
35146_1;home;work;
35146_1;work;home;
35146_2;home;secondary;
35146_2;secondary;home;
35147_1;home;work;
35147_1;work;home;
35147_2;home;secondary;
35147_2;secondary;home;
35148_1;home;secondary;
35148_1;secondary;home;
35148_2;home;secondary;
35148_2;secondary;home;
35149_1;home;work;
35149_1;work;home;
3514_1;home;work;
3514_1;work;home;
3514_2;home;work;
3514_2;work;home;
35150_1;home;secondary;
35150_1;secondary;home;
35150_2;home;secondary;
35150_2;secondary;home;
35151_1;home;secondary;
35151_1;secondary;home;
35151_2;home;secondary;
35151_2;secondary;home;
35152_1;home;work;
35152_1;work;home;
35152_2;home;work;
35152_2;work;home;
35153_1;home;work;
35153_1;work;home;
35153_2;home;work;
35153_2;work;home;
35154_1;home;work;
35154_1;work;home;
35155_1;home;secondary;
35155_1;secondary;home;
35156_1;home;work;
35156_1;work;home;
35156_2;home;work;
35156_2;work;home;
35156_3;home;work;
35156_3;work;home;
35157_1;home;work;
35157_1;work;home;
35157_2;home;work;
35157_2;work;home;
35158_1;home;work;
35158_1;work;home;
35159_1;home;work;
35159_1;work;home;
35159_2;home;work;
35159_2;work;home;
3515_1;home;work;
3515_1;work;home;
35160_1;home;work;
35160_1;work;home;
35160_2;home;work;
35160_2;work;home;
35161_1;home;work;
35161_1;work;home;
35162_1;home;secondary;
35162_1;secondary;home;
35162_2;home;secondary;
35162_2;secondary;home;
