iteration;BEGIN iteration;BEGIN iterationStartsListeners;END iterationStartsListeners;BEGIN replanning;END replanning;BEGIN beforeMobsimListeners;BEGIN dump all plans;END dump all plans;END beforeMobsimListeners;BEGIN prepareForMobsim;END prepareForMobsim;BEGIN mobsim;END mobsim;BEGIN afterMobsimListeners;END afterMobsimListeners;BEGIN scoring;END scoring;BEGIN iterationEndsListeners;END iterationEndsListeners;END iteration;;iterationStartsListeners;replanning;dump all plans;beforeMobsimListeners;prepareForMobsim;mobsim;afterMobsimListeners;scoring;iterationEndsListeners;iteration
650;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
651;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;;;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;14:28:42;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
652;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;;;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
653;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;;;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;14:28:43;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
654;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;;;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
655;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;;;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
656;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;14:28:44;;;14:28:44;14:28:44;14:28:44;14:28:44;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
657;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;;;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
658;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;;;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:45;14:28:46;14:28:46;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
659;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;;;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
660;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;;;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:46;14:28:47;14:28:47;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
661;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;;;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
662;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;;;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;14:28:47;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
663;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;;;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
664;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;;;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;14:28:48;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
665;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;;;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
666;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;;;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;14:28:49;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
667;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;;;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
668;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;;;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;14:28:50;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
669;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;;;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
670;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;;;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;14:28:51;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
671;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;;;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
672;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;;;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;14:28:52;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
673;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;;;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
674;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;;;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;14:28:53;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
675;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;;;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
676;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;;;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;14:28:54;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
677;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;;;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
678;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;;;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;14:28:55;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
679;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;;;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
680;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;;;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;14:28:56;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
681;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;;;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
682;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;;;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;14:28:57;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
683;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;;;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
684;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;;;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:58;14:28:59;14:28:59;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
685;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;;;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
686;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;;;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:28:59;14:29:00;14:29:00;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
687;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;;;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
688;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;;;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:00;14:29:01;14:29:01;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
689;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;;;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
690;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;;;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:01;14:29:02;14:29:02;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
691;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;;;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
692;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;;;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:02;14:29:03;14:29:03;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
693;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;;;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
694;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;;;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:03;14:29:04;14:29:04;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
695;14:29:04;14:29:04;14:29:04;14:29:04;14:29:04;14:29:04;;;14:29:04;14:29:04;14:29:04;14:29:04;14:29:04;14:29:04;14:29:04;14:29:04;14:29:04;14:29:04;14:29:04;14:29:04;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
696;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;;;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
697;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;;;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;14:29:05;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
698;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;;;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
699;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;;;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;14:29:06;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
700;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
701;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;;;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;14:29:07;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
702;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;;;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
703;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;;;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;14:29:08;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
704;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;;;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
705;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;;;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;14:29:09;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
706;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;;;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
707;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;;;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;14:29:10;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
708;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;;;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
709;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;;;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;14:29:11;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
710;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;;;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
711;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;;;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:12;14:29:13;14:29:13;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
712;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;;;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
713;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;;;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:13;14:29:14;14:29:14;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
714;14:29:14;14:29:14;14:29:14;14:29:14;14:29:14;14:29:14;;;14:29:14;14:29:14;14:29:14;14:29:14;14:29:14;14:29:14;14:29:14;14:29:14;14:29:14;14:29:14;14:29:14;14:29:14;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
715;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;;;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
716;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;;;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;14:29:15;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
717;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;;;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
718;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;;;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;14:29:16;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
719;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;;;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
720;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;;;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;14:29:17;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
721;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;;;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
722;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;;;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:18;14:29:19;14:29:19;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
723;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;;;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
724;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;;;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:19;14:29:20;14:29:20;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
725;14:29:20;14:29:20;14:29:20;14:29:20;14:29:20;14:29:20;;;14:29:20;14:29:20;14:29:20;14:29:20;14:29:20;14:29:20;14:29:20;14:29:20;14:29:20;14:29:20;14:29:20;14:29:20;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
726;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;;;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
727;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;;;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;14:29:21;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
728;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;;;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
729;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;;;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;14:29:22;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
730;14:29:23;14:29:23;14:29:23;14:29:23;14:29:23;14:29:23;;;14:29:23;14:29:23;14:29:23;14:29:23;14:29:23;14:29:23;14:29:23;14:29:23;14:29:23;14:29:23;14:29:23;14:29:23;;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
